case_id,diameter_mm,depth_mm,is_healthy,snr_db,noise_seed,method_name,is_detected,iou,dice,precision,recall,localization_error_mm,diameter_error_mm,area_error_mm2,cnr,defect_contrast,is_false_positive,specificity,runtime_s
8,6,0.6,0,25,1001,SPCT,1,0.769230769230769,0.869565217391304,0.769230769230769,1,0.551109961957759,1.64100007341281,17.5810453064044,1.51338480049553,0.11451371506152,0,1,0.6006268
8,6,0.6,0,25,1001,RPT,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.108455115648062,0.115616685180661,0,1,0.0086235
8,6,0.6,0,25,1002,Raw Contrast,1,0.571428571428571,0.727272727272727,0.666666666666667,0.8,1.36544845508613,1.34123540988077,14.0537084457342,0.742612922302214,0.0991464917292979,0,1,0.0210963
8,6,0.6,0,25,1002,Matched Filter,1,0.566666666666667,0.723404255319149,0.62962962962963,0.85,2.18119870442793,1.78655601092025,19.3447137367395,1.1778135818473,0.202583078269146,0,1,0.0192478
8,6,0.6,0,25,1002,PCT,1,0.571428571428571,0.727272727272727,0.571428571428571,1,0.438087961141989,2.86538400892073,33.4540611794203,1.52597694458839,0.0773582288320182,0,1,0.2050072
8,6,0.6,0,25,1002,SPCT,1,0.740740740740741,0.851063829787234,0.740740740740741,1,0.441005282188707,1.78655601092025,19.3447137367395,1.47340010133823,0.121983912080361,0,1,0.5294063
8,6,0.6,0,25,1002,RPT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.390458538195493,0.379331318614027,0,1,0.0087707
8,6,0.6,0,25,1003,Raw Contrast,1,0.363636363636364,0.533333333333333,0.48,0.6,2.16698003431869,1.49261701494151,15.8173768760693,0.78556450722819,0.133771729622101,0,1,0.0200911
8,6,0.6,0,25,1003,Matched Filter,1,0.23943661971831,0.386363636363636,0.25,0.85,1.54852537915911,6.35714054596157,91.6551193804785,1.08002702384242,0.206455389720823,0,1,0.0186937
8,6,0.6,0,25,1003,PCT,1,0.408163265306122,0.579710144927536,0.408163265306122,1,0.600251808848162,4.48966382091811,58.1454192041116,1.57124435598329,0.0778568930879674,0,1,0.2125164
8,6,0.6,0,25,1003,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.44163494635562,0.121787242772326,0,1,0.5151047
8,6,0.6,0,25,1003,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.333671722695514,0.366393970020237,0,1,0.0080471
8,6,0.6,0,25,1004,Raw Contrast,1,0.327868852459016,0.493827160493827,0.327868852459016,1,0.279378172134388,5.70384192252791,79.3094403681328,1.30717241033481,0.21591758893325,0,1,0.018648
8,6,0.6,0,25,1004,Matched Filter,1,0.28125,0.439024390243902,0.290322580645161,0.9,1.74542538493418,5.79938507452086,81.0731087984679,1.0738783072995,0.182010438006468,0,1,0.0168031
8,6,0.6,0,25,1004,PCT,1,0.5,0.666666666666667,0.5,1,0.358551015811957,3.4774941610188,42.2724033310957,1.57704202134644,0.077546894669782,0,1,0.2151246
8,6,0.6,0,25,1004,SPCT,1,0.869565217391304,0.930232558139535,0.869565217391304,1,0.159067364687599,1.18666577447314,12.2900400153991,1.52813591531337,0.124372732544588,0,1,0.5013299
8,6,0.6,0,25,1004,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.00742628827703649,0.00639872205090786,0,1,0.007093
8,6,0.6,0,25,1005,Raw Contrast,1,0.457142857142857,0.627450980392157,0.516129032258065,0.8,2.73990285439292,2.34342520002503,26.3993874580799,0.983395796415258,0.172803284619697,0,1,0.0207237
8,6,0.6,0,25,1005,Matched Filter,1,0.5,0.666666666666667,0.5,1,0.906639655459984,3.4774941610188,42.2724033310957,1.37036357360371,0.21038296449265,0,1,0.0180878
8,6,0.6,0,25,1005,PCT,1,0.571428571428571,0.727272727272727,0.571428571428571,1,0.412704642249458,2.86538400892073,33.4540611794203,1.48727356443588,0.0693435990542958,0,1,0.2167846
8,6,0.6,0,25,1005,SPCT,1,0.607142857142857,0.755555555555556,0.68,0.85,1.12896762630049,1.49261701494151,15.8173768760693,1.46222090718143,0.120938993802975,0,1,0.5454799
8,6,0.6,0,25,1005,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.303611726138942,0.276556936799906,0,1,0.0083771
8,6,0.6,0,25,1006,Raw Contrast,1,0.59375,0.745098039215686,0.612903225806452,0.95,0.735462489617167,2.34342520002503,26.3993874580799,0.976332520867507,0.161587792474642,0,1,0.0207451
8,6,0.6,0,25,1006,Matched Filter,1,0.240963855421687,0.388349514563107,0.240963855421687,1,2.10844154068675,7.6521979297182,118.110145835505,1.39599535949564,0.202489725447585,0,1,0.0179139
8,6,0.6,0,25,1006,PCT,1,0.425531914893617,0.597014925373134,0.425531914893617,1,0.299818995348955,4.27335886150537,54.6180823434414,1.64873549554176,0.08035863940477,0,1,0.2044425
8,6,0.6,0,25,1006,SPCT,1,0.45,0.620689655172414,1,0.45,0.968774255216959,1.5044297910351,12.4013180092923,1.538819633072,0.127206561000795,0,1,0.5277836
8,6,0.6,0,25,1006,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.30161687748831,0.357683854724266,0,1,0.0081482
8,6,0.6,0,25,1007,Raw Contrast,1,0.424242424242424,0.595744680851064,0.518518518518518,0.7,1.71413137627009,1.78655601092025,19.3447137367395,0.972202558417385,0.1930117019616,0,1,0.0194239
8,6,0.6,0,25,1007,Matched Filter,1,0.292682926829268,0.452830188679245,0.363636363636364,0.6,0.791611208751478,2.60836156576965,29.9267243187501,0.85806061051646,0.162320194627041,0,1,0.0175512
8,6,0.6,0,25,1007,PCT,1,0.5,0.666666666666667,0.5,1,0.46149616466718,3.4774941610188,42.2724033310957,1.57211637684262,0.0828046193544625,0,1,0.2084948
8,6,0.6,0,25,1007,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.48378276744892,0.130198410839515,0,1,0.5184946
8,6,0.6,0,25,1007,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.338298911515415,0.385750399459141,0,1,0.0080209
8,6,0.6,0,25,1008,Raw Contrast,1,0.863636363636364,0.926829268292683,0.904761904761905,0.95,0.349272603191595,0.867096924856704,8.7627031547289,1.18379270010704,0.185423828503808,0,1,0.0193039
8,6,0.6,0,25,1008,Matched Filter,1,0.186666666666667,0.314606741573034,0.202898550724638,0.7,3.11334669368617,6.44767025840382,93.4187878108135,0.884968317793499,0.162396159361398,0,1,0.0178108
8,6,0.6,0,25,1008,PCT,1,0.465116279069767,0.634920634920635,0.465116279069767,1,0.343265378080023,3.82647509232362,47.563408622101,1.53110572300964,0.0758986545151874,0,1,0.2246664
8,6,0.6,0,25,1008,SPCT,1,0.909090909090909,0.952380952380952,0.909090909090909,1,0,1.02869778584056,10.526371585064,1.45855223651288,0.120637422311892,0,1,0.5622874
8,6,0.6,0,25,1008,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0708153832460493,0.0689623849206704,0,1,0.0073623
8,6,0.6,0,25,1009,Raw Contrast,0,0.345454545454545,0.513513513513513,0.351851851851852,0.95,NaN,5.01185311482116,66.9637613557871,1.10623844813768,0.186049894729442,0,1,0.0190389
8,6,0.6,0,25,1009,Matched Filter,1,0.173076923076923,0.295081967213115,0.176470588235294,0.9,1.0011305807502,9.13434450873149,151.619846011872,1.03517273779611,0.154537989004995,0,1,0.0177873
8,6,0.6,0,25,1009,PCT,1,0.540540540540541,0.701754385964912,0.540540540540541,1,0.565845711380242,3.11516200647222,36.9813980400904,1.70549863880862,0.0746861818733454,0,1,0.2126193
8,6,0.6,0,25,1009,SPCT,1,0.666666666666667,0.8,0.666666666666667,1,0.639861726055441,2.20775070766097,24.6357190277448,1.56800281552364,0.121224985188652,0,1,0.5263261
8,6,0.6,0,25,1009,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.242581119890103,0.231910229087227,0,1,0.0075587
8,6,0.6,0,25,1010,Raw Contrast,1,0.457142857142857,0.627450980392157,0.516129032258065,0.8,2.02192171675507,2.34342520002503,26.3993874580799,0.862402858472442,0.161826537142077,0,1,0.0190095
8,6,0.6,0,25,1010,Matched Filter,1,0.4,0.571428571428571,0.4,1,1.53414484424523,4.59616060019769,59.9090876344467,1.37736534611397,0.223318655151962,0,1,0.0169433
8,6,0.6,0,25,1010,PCT,1,0.512820512820513,0.677966101694915,0.512820512820513,1,0.305311349207567,3.3582756522151,40.5087349007606,1.60085309007631,0.0803131373517078,0,1,0.2026781
8,6,0.6,0,25,1010,SPCT,1,0.45,0.620689655172414,1,0.45,0.968774255216965,1.5044297910351,12.4013180092923,1.51127309908919,0.128516292521494,0,1,0.5384567
8,6,0.6,0,25,1010,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.413922372239906,0.407234523211076,0,1,0.0088583
8,6,0.6,0,20,1001,Raw Contrast,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.461426296054856,0.137255019842682,0,1,0.0206927
8,6,0.6,0,20,1001,Matched Filter,1,0.405405405405405,0.576923076923077,0.46875,0.75,1.39292214834967,2.47692848015815,28.163055888415,0.690788406696796,0.203713233951641,0,1,0.0192562
8,6,0.6,0,20,1001,PCT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0708012716166367,0.0014133828776045,0,1,0.2125459
8,6,0.6,0,20,1001,SPCT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.0184590513791515,0.000351649337667144,0,1,0.6134931
8,6,0.6,0,20,1001,RPT,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.09703539331804,0.183739075247228,0,1,0.0076089
8,6,0.6,0,20,1002,Raw Contrast,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.209398778957247,0.0528541753189231,0,1,0.0204057
8,6,0.6,0,20,1002,Matched Filter,1,0.466666666666667,0.636363636363636,0.583333333333333,0.7,2.75650870886176,1.34123540988077,14.0537084457342,0.790481899700997,0.21623759988543,0,1,0.0181768
8,6,0.6,0,20,1002,PCT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0209346613840565,0.000426892097495497,0,1,0.2109906
8,6,0.6,0,20,1002,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.0275978211534307,0.000547006312596039,0,1,0.5301209
8,6,0.6,0,20,1002,RPT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.144949768308171,0.254725667423524,0,1,0.0077318
8,6,0.6,0,20,1003,Raw Contrast,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.439800674865762,0.121232257297215,0,1,0.0208525
8,6,0.6,0,20,1003,Matched Filter,1,0.586206896551724,0.739130434782609,0.653846153846154,0.85,1.01938978135698,1.64100007341281,17.5810453064044,0.743751816208129,0.222254298265469,0,1,0.0178602
8,6,0.6,0,20,1003,PCT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.570158360649219,0.0139025714764093,0,1,0.2037369
8,6,0.6,0,20,1003,SPCT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.692393580734731,0.0179999168889456,0,1,0.5369947
8,6,0.6,0,20,1003,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.224947763935842,0.436588157885755,0,1,0.0079545
8,6,0.6,0,20,1004,Raw Contrast,1,0.314814814814815,0.47887323943662,0.333333333333333,0.85,0.604832969333365,4.70159763093743,61.6727560647818,0.973604069658193,0.253162778388683,0,1,0.0205683
8,6,0.6,0,20,1004,Matched Filter,1,0.333333333333333,0.5,0.363636363636364,0.8,1.91104077384715,3.94007973455747,49.3270770524361,0.667366442832817,0.179261629563438,0,1,0.0182903
8,6,0.6,0,20,1004,PCT,0,0,0,0,0,NaN,0.701600389912305,6.9990347243938,0.241057054106641,0.00541493428578772,0,1,0.2083913
8,6,0.6,0,20,1004,SPCT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.319269658484425,0.00744073226280492,0,1,0.5369662
8,6,0.6,0,20,1004,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0515671223618241,0.0789238345384473,0,1,0.0085494
8,6,0.6,0,20,1005,Raw Contrast,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.127629065603974,0.0358371919051232,0,1,0.0205495
8,6,0.6,0,20,1005,Matched Filter,1,0.666666666666667,0.8,0.72,0.9,0.346671899489544,1.49261701494151,15.8173768760693,0.922652977953465,0.229945082143097,0,1,0.018901
8,6,0.6,0,20,1005,PCT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.186436398648553,0.00431293767302758,0,1,0.2096839
8,6,0.6,0,20,1005,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.26071743872073,0.00614886469651794,0,1,0.5432685
8,6,0.6,0,20,1005,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.174284207391875,0.276832811450923,0,1,0.0076558
8,6,0.6,0,20,1006,Raw Contrast,1,0.458333333333333,0.628571428571429,0.733333333333333,0.55,1.74956352761568,0.196243816324245,1.81930742728169,0.706193503717078,0.180715458920453,0,1,0.020651
8,6,0.6,0,20,1006,Matched Filter,1,0.296296296296296,0.457142857142857,0.533333333333333,0.4,2.90632276565088,0.196243816324245,1.81930742728169,0.834578527488452,0.214986403063273,0,1,0.0192623
8,6,0.6,0,20,1006,PCT,1,0.5,0.666666666666667,0.75,0.6,1.68171588098549,0.005906388046796,0.0556389969465876,0.670640237227391,0.0129748787675072,0,1,0.2200785
8,6,0.6,0,20,1006,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.630077620749628,0.012366979425827,0,1,0.5260938
8,6,0.6,0,20,1006,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.291242224997545,0.614202138692958,0,1,0.0073165
8,6,0.6,0,20,1007,Raw Contrast,1,0.208333333333333,0.344827586206897,0.555555555555556,0.25,2.88893249574624,1.5044297910351,12.4013180092923,0.702701789421468,0.222225910241145,0,1,0.0221074
8,6,0.6,0,20,1007,Matched Filter,1,0.346153846153846,0.514285714285714,0.6,0.45,2.44490822234117,0.196243816324245,1.81930742728169,0.482384756092805,0.146209869165572,0,1,0.0180212
8,6,0.6,0,20,1007,PCT,0,0,0,0,0,NaN,1.76153575992092,14.1649864396274,0.0618502669585822,0.00147992070291812,0,1,0.2019579
8,6,0.6,0,20,1007,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.0633257050155069,0.00159989427311746,0,1,0.5183927
8,6,0.6,0,20,1007,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.132920815701007,0.266140586721767,0,1,0.0083787
8,6,0.6,0,20,1008,Raw Contrast,0,0,0,0,0,NaN,0.196243816324245,1.81930742728169,0.087191328238975,0.0221490633977556,0,1,0.0206444
8,6,0.6,0,20,1008,Matched Filter,0,0.0204081632653061,0.04,0.0333333333333333,0.05,NaN,2.20775070766097,24.6357190277448,0.482631418249001,0.147858807686205,0,1,0.0184843
8,6,0.6,0,20,1008,PCT,0,0,0,0,0,NaN,0.196243816324245,1.81930742728169,0.385715135380238,0.00938221494571763,0,1,0.2110742
8,6,0.6,0,20,1008,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.393499563248797,0.0100443009439107,0,1,0.5066504
8,6,0.6,0,20,1008,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0825019024635564,0.142853014423126,0,1,0.0085049
8,6,0.6,0,20,1009,Raw Contrast,0,0,0,0,0,NaN,0.53191207815668,5.2353662940587,0.300235318133884,0.0825495632137037,0,1,0.0205826
8,6,0.6,0,20,1009,Matched Filter,1,0.25,0.4,0.333333333333333,0.5,4.22401203262981,2.20775070766097,24.6357190277448,0.54229165062612,0.133003933525741,0,1,0.0183999
8,6,0.6,0,20,1009,PCT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.037826422680201,5.27012402587977e-06,0,1,0.2027375
8,6,0.6,0,20,1009,SPCT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.298828196550038,0.00672017167125637,0,1,0.5288432
8,6,0.6,0,20,1009,RPT,0,0,0,0,0,NaN,0.357696360118615,3.47169786372361,0.148153604016186,0.252989759644223,0,1,0.0088187
8,6,0.6,0,20,1010,Raw Contrast,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.241535079856367,0.0711029227143006,0,1,0.0201718
8,6,0.6,0,20,1010,Matched Filter,1,0.425531914893617,0.597014925373134,0.425531914893617,1,1.37638584921104,4.27335886150537,54.6180823434414,1.02175547734932,0.254166647757678,0,1,0.0175887
8,6,0.6,0,20,1010,PCT,0,0,0,0,0,NaN,0.196243816324245,1.81930742728169,0.068383992467692,0.00155821190434389,0,1,0.2043644
8,6,0.6,0,20,1010,SPCT,1,0.238095238095238,0.384615384615385,0.238095238095238,1,2.62238577281403,7.73419384971341,119.87381426584,1.05400503387639,0.0318032559379008,0,1,0.5294759
8,6,0.6,0,20,1010,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.375370027244681,0.656631648818373,0,1,0.0081726
9,6,0.8,0,NaN,1001,Raw Contrast,1,0.0048828125,0.00971817298347911,0.0048828125,1,0,89.9054977912513,7195.71155677025,0,NaN,0,1,0.0206578
9,6,0.8,0,NaN,1001,Matched Filter,1,0.0048828125,0.00971817298347911,0.0048828125,1,0,89.9054977912513,7195.71155677025,0,NaN,0,1,0.0166849
9,6,0.8,0,NaN,1001,PCT,1,0.0048828125,0.00971817298347911,0.0048828125,1,0,89.9054977912513,7195.71155677025,0,NaN,0,1,0.0092501
9,6,0.8,0,NaN,1001,SPCT,1,0.0048828125,0.00971817298347911,0.0048828125,1,0,89.9054977912513,7195.71155677025,0,NaN,0,1,0.0749813
9,6,0.8,0,NaN,1001,RPT,1,0.0048828125,0.00971817298347911,0.0048828125,1,0,89.9054977912513,7195.71155677025,0,NaN,0,1,0.0069822
9,6,0.8,0,30,1001,Raw Contrast,1,0.363636363636364,0.533333333333333,0.363636363636364,1,1.36647665293485,5.11334699411928,68.7274297861222,1.36074619236232,0.133837231919719,0,1,0.0207252
9,6,0.8,0,30,1001,Matched Filter,1,0.181818181818182,0.307692307692308,0.181818181818182,1,3.51743996525604,9.71664604244176,165.729193454553,1.4489597536267,0.158882824518559,0,1,0.0179554
9,6,0.8,0,30,1001,PCT,1,0.425531914893617,0.597014925373134,0.425531914893617,1,0.11821537063956,4.27335886150537,54.6180823434414,1.89985560227066,0.107733717306186,0,1,0.206813
9,6,0.8,0,30,1001,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.77396866596169,0.161995514569523,0,1,0.4930768
9,6,0.8,0,30,1001,RPT,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.120467264405202,0.0722163528459001,0,1,0.0090598
9,6,0.8,0,30,1002,Raw Contrast,1,0.41025641025641,0.581818181818182,0.457142857142857,0.8,3.95568141143299,2.86538400892073,33.4540611794203,1.03032519201169,0.0782495387284506,0,1,0.0218447
9,6,0.8,0,30,1002,Matched Filter,1,0.143884892086331,0.251572327044025,0.143884892086331,1,1.03000985311528,11.6673303618064,216.87557793427,1.62301094365003,0.164190093312772,0,1,0.0190829
9,6,0.8,0,30,1002,PCT,1,0.512820512820513,0.677966101694915,0.512820512820513,1,0.188069863257013,3.3582756522151,40.5087349007606,1.86390147162101,0.109974459200943,0,1,0.2054118
9,6,0.8,0,30,1002,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.74313536269782,0.161535214800013,0,1,0.500114
9,6,0.8,0,30,1002,RPT,0,0,0,0,0,NaN,2.32938229505961,17.6923233002976,0.592010450506321,0.32295676819981,0,1,0.0082943
9,6,0.8,0,30,1003,Raw Contrast,1,0.454545454545455,0.625,0.535714285714286,0.75,1.74970899989664,1.92944051623454,21.1083821670746,1.04030536018704,0.102824184888386,0,1,0.0227244
9,6,0.8,0,30,1003,Matched Filter,1,0.148148148148148,0.258064516129032,0.148148148148148,1,2.84553841274472,11.4112685510273,209.82090421293,1.50522978696518,0.165735810587902,0,1,0.018348
9,6,0.8,0,30,1003,PCT,1,0.392156862745098,0.563380281690141,0.392156862745098,1,0.724351978072518,4.70159763093743,61.6727560647818,1.83707569869341,0.108825695437345,0,1,0.2481319
9,6,0.8,0,30,1003,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.67679015849559,0.159965338836577,0,1,0.648564
9,6,0.8,0,30,1003,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.430573677612889,0.266771683992125,0,1,0.0073503
9,6,0.8,0,30,1004,Raw Contrast,1,0.277777777777778,0.434782608695652,0.277777777777778,1,0.700336833397332,6.71539272023723,98.7097931018188,1.58169889806684,0.153368741871285,0,1,0.0212476
9,6,0.8,0,30,1004,Matched Filter,1,0.170940170940171,0.291970802919708,0.170940170940171,1,2.31157490643383,10.2090089008713,178.074872466898,1.51642801048166,0.15217484668643,0,1,0.0186739
9,6,0.8,0,30,1004,PCT,1,0.416666666666667,0.588235294117647,0.416666666666667,1,0.602396695065381,4.382074681227,56.3817507737765,1.8974727347471,0.111796421323034,0,1,0.2295152
9,6,0.8,0,30,1004,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.7256975573954,0.164094883317968,0,1,0.4937955
9,6,0.8,0,30,1004,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.0508179289151845,0.0246547481945956,0,1,0.0079082
9,6,0.8,0,30,1005,Raw Contrast,1,0.27027027027027,0.425531914893617,0.27027027027027,1,3.89257316363309,6.89078573278096,102.237129962489,1.52898302453619,0.14960979594944,0,1,0.0207412
9,6,0.8,0,30,1005,Matched Filter,1,0.185185185185185,0.3125,0.185185185185185,1,1.16331299457656,9.57311202184049,162.201856593882,1.88146454303152,0.166447665503847,0,1,0.0180207
9,6,0.8,0,30,1005,PCT,1,0.5,0.666666666666667,0.5,1,0.171325659880338,3.4774941610188,42.2724033310957,1.83349584936674,0.108515900718182,0,1,0.2131776
9,6,0.8,0,30,1005,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.70683585261211,0.162441472383679,0,1,0.4841554
9,6,0.8,0,30,1005,RPT,1,0.45,0.620689655172414,1,0.45,0.968774255216965,1.5044297910351,12.4013180092923,0.418915035410011,0.216252490924983,0,1,0.0077813
9,6,0.8,0,30,1006,Raw Contrast,1,0.333333333333333,0.5,0.333333333333333,1,3.07436547535612,5.60751236735151,77.5457719377977,1.28009145642188,0.124426965638517,0,1,0.0213783
9,6,0.8,0,30,1006,Matched Filter,1,0.210526315789474,0.347826086956522,0.210526315789474,1,1.7208208564528,8.60579942981026,139.274166999526,1.93581052446871,0.162782944089622,0,1,0.0185614
9,6,0.8,0,30,1006,PCT,1,0.434782608695652,0.606060606060606,0.434782608695652,1,0.504362633280694,4.16348020650246,52.8544139131063,1.91759326890584,0.11197385316129,0,1,0.2120032
9,6,0.8,0,30,1006,SPCT,1,0.45,0.620689655172414,1,0.45,0.968774255216959,1.5044297910351,12.4013180092923,1.75205150003381,0.164117135888501,0,1,0.4830625
9,6,0.8,0,30,1006,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.312393512619502,0.208341040349684,0,1,0.0080845
9,6,0.8,0,30,1007,Raw Contrast,1,0.513513513513513,0.678571428571429,0.527777777777778,0.95,0.874262021919167,2.99114041792981,35.2177296097554,1.18105106942434,0.136602082848456,0,1,0.0252966
9,6,0.8,0,30,1007,Matched Filter,1,0.384615384615385,0.555555555555556,0.384615384615385,1,0.666676729787592,4.80600593391421,63.4364244951169,1.29194702549846,0.141192541484555,0,1,0.0185177
9,6,0.8,0,30,1007,PCT,1,0.408163265306122,0.579710144927536,0.408163265306122,1,0.573356191863088,4.48966382091811,58.1454192041116,1.85082351239209,0.11261244068921,0,1,0.1991605
9,6,0.8,0,30,1007,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.70718289806956,0.163907559917992,0,1,0.4858081
9,6,0.8,0,30,1007,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.505904042830979,0.326566490971155,0,1,0.0076071
9,6,0.8,0,30,1008,Raw Contrast,1,0.666666666666667,0.8,0.666666666666667,1,0.9406836032904,2.20775070766097,24.6357190277448,1.72240335738316,0.159342833289205,0,1,0.0206068
9,6,0.8,0,30,1008,Matched Filter,1,0.114864864864865,0.206060606060606,0.117241379310345,0.85,3.80710957385575,12.0446112856173,227.457588516281,1.33286308901481,0.141791323036566,0,1,0.0179563
9,6,0.8,0,30,1008,PCT,1,0.408163265306122,0.579710144927536,0.408163265306122,1,0.44247341883456,4.48966382091811,58.1454192041116,1.85103686157153,0.109045369969783,0,1,0.2392239
9,6,0.8,0,30,1008,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.72099756443999,0.160229824077194,0,1,0.5243325
9,6,0.8,0,30,1008,RPT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.103974504955131,0.05695799584573,0,1,0.0077591
9,6,0.8,0,30,1009,Raw Contrast,1,0.301587301587302,0.463414634146341,0.306451612903226,0.95,4.55373127857131,5.79938507452086,81.0731087984679,1.41138570702535,0.137486449913378,0,1,0.0190885
9,6,0.8,0,30,1009,Matched Filter,1,0.116279069767442,0.208333333333333,0.116279069767442,1,0.865867690974388,13.6529501846472,275.076636135328,1.57448028001727,0.136741035775563,0,1,0.0177094
9,6,0.8,0,30,1009,PCT,1,0.408163265306122,0.579710144927536,0.408163265306122,1,0.204396330808621,4.48966382091811,58.1454192041116,1.9843267310254,0.108853743063936,0,1,0.2360495
9,6,0.8,0,30,1009,SPCT,0,0,0,0,0,NaN,NaN,NaN,1.79876583310701,0.160997670693355,0,1,0.4984778
9,6,0.8,0,30,1009,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.286761817630415,0.154180789032026,0,1,0.0077614
9,6,0.8,0,30,1010,Raw Contrast,1,0.4,0.571428571428571,0.418604651162791,0.9,1.59165340414747,3.82647509232362,47.563408622101,1.13724317508219,0.12448673378838,0,1,0.0193528
9,6,0.8,0,30,1010,Matched Filter,1,0.246913580246914,0.396039603960396,0.246913580246914,1,2.56560701155941,7.48671062689471,114.582808974835,1.8371858251059,0.175030717680578,0,1,0.01734
9,6,0.8,0,30,1010,PCT,1,0.48780487804878,0.655737704918033,0.48780487804878,1,0.484030187768104,3.59523152203474,44.0360717614308,1.90128061085094,0.111203717101885,0,1,0.2145162
9,6,0.8,0,30,1010,SPCT,1,0.6,0.75,1,0.6,0.555555555555557,0.808962659386502,7.11031271828697,1.76241519821685,0.166054599508234,0,1,0.513332
9,6,0.8,0,30,1010,RPT,0,0,0,0,0,NaN,1.5044297910351,12.4013180092923,0.464710914246883,0.257258353047876,0,1,0.0068557
9,6,0.8,0,25,1001,Raw Contrast,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.63382465402066,0.106799966737856,0,1,0.0211523
9,6,0.8,0,25,1001,Matched Filter,1,0.295081967213115,0.455696202531646,0.305084745762712,0.9,1.94250354026604,5.51037666494519,75.7821035074626,0.962519478254192,0.164222659446953,0,1,0.0176971
9,6,0.8,0,25,1001,PCT,0,0,0,0,0,NaN,0.808962659386502,7.11031271828697,0.285078520650732,0.00586254089000347,0,1,0.2112934
9,6,0.8,0,25,1001,SPCT,0,0,0,0,0,NaN,NaN,NaN,0.13437422504742,0.00260630177862057,0,1,0.5341727
9,6,0.8,0,25,1001,RPT,0,0,0,0,0,NaN,0.005906388046796,0.0556389969465876,0.103799310795854,0.11052447648503,0,1,0.0065502
9,6,0.8,0,25,1002,Raw Contrast,1,0.571428571428571,0.727272727272727,0.666666666666667,0.8,1.36544845508613,1.34123540988077,14.0537084457342,0.638300094542262,0.0841848493356587,0,1,0.0212607
